EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,rate-prvi-car-interface-v6-params.R
RData file,rateunc-CAR Interface-Prob-v6.RData
Calculation start and end,Fri Jul 11 10:56:51 2025,Fri Jul 11 11:01:52 2025
Region name,CAR Interface
Version,v6
Catalog type,Prob
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,7.5
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
min M sigma,0.2
max n sigma M,3
nsamples=,1e+05
Magnitude corrections are recomputed 
RegionCAR Interface
catalog file,pmmx_070825_c2-car_interface_inpolygon.csv.RData
n epochs,1
t start,t end,Mc
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: calcultions assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.745,0.97
0.025,0.367,1.21
0.16,0.544,1.09
0.5,0.741,0.97
0.84,0.944,0.85
0.975,1.15,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.745,0.934
0.025,0.367,1.09
0.16,0.544,1.04
0.5,0.741,0.976
0.84,0.944,0.896
0.975,1.15,0.813
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
2.5,256.01,39.975,87.444,192,415.91,855.15
2.6,200.93,33.562,71.731,153.6,324.26,650.82
2.7,157.82,28.197,58.875,122.9,252.95,494.07
2.8,124.04,23.689,48.336,98.344,197.31,375.87
2.9,97.562,19.853,39.622,78.717,153.82,285.98
3,76.79,16.636,32.521,62.971,119.94,217.58
3.1,60.484,13.935,26.68,50.385,93.617,165.77
3.2,47.675,11.668,21.855,40.333,73.045,126.29
3.3,37.606,9.7336,17.917,32.297,57.008,96.218
3.4,29.684,8.1309,14.684,25.85,44.49,73.414
3.5,23.449,6.7846,12.036,20.695,34.75,55.951
3.6,18.536,5.6569,9.8537,16.573,27.145,42.65
3.7,14.664,4.7151,8.0695,13.255,21.225,32.618
3.8,11.609,3.9192,6.5975,10.616,16.593,24.931
3.9,9.1967,3.2627,5.4004,8.4965,12.98,19.06
4,7.2913,2.7069,4.4124,6.8063,10.168,14.595
4.1,5.7849,2.2408,3.6018,5.4552,7.9679,11.198
4.2,4.5931,1.8476,2.9393,4.3697,6.25,8.592
4.3,3.6496,1.5275,2.3974,3.5005,4.9061,6.5988
4.4,2.902,1.2568,1.9493,2.8067,3.8548,5.0843
4.5,2.3092,1.0307,1.5836,2.2509,3.0312,3.9248
4.6,1.8389,0.84429,1.2846,1.8041,2.39,3.0397
