EARTHQUAKE RATE UNCERTAINTY OUTPUT 
parameter file,rate-prvi-car-interface-v5-params.R
RData file,rateunc-CAR Interface-Prob-v5.RData
Calculation start and end,Wed Jul  9 16:17:09 2025,Wed Jul  9 16:23:19 2025
Region name,CAR Interface
Version,v5
Catalog type,Prob
b mean,0.97
b sigma,0.12
max n sigma b,3
delta,0.1
M1,5
Mmax,7.5
Mc sigma,0.2
max n sigma Mc,3
Mc distribution is one-sided (only larger than Mc) 
min M sigma,0.2
max n sigma M,3
nsamples=,1e+05
Magnitude corrections are recomputed 
RegionCAR Interface
catalog file,pmmx_070825_c2-car_interface_inpolygon.csv.RData
n epochs,2
t start,t end,Mc
1900,1973,6
1973,2024,5
BRANCHES Note: quantile=2 is used to label a mean branch
Note: all rates are cumulative
Note: calcultions assume a Poisson process
Note: quantile=2 is used to label a mean branch
M1 Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.827,0.97
0.025,0.347,1.21
0.16,0.511,1.09
0.5,0.756,0.97
0.84,1.13,0.85
0.975,1.72,0.73
M1-Mmax Branches
n quantiles,6
quantile,Rate M>=M1,b
2,0.827,0.954
0.025,0.347,1.04
0.16,0.511,1
0.5,0.756,0.967
0.84,1.13,0.936
0.975,1.72,0.914
Exact Branches
n quantiles,6
n magnitudes,73
Mag,quantiles...
,2,0.025,0.16,0.5,0.84,0.975
2.5,321.18,32.98,78.728,198.7,522.1,1370.4
2.6,250.82,27.714,64.557,158.93,407.18,1042.9
2.7,196.02,23.273,52.955,127.13,317.49,793.83
2.8,153.3,19.549,43.423,101.65,247.44,603.9
2.9,119.97,16.397,35.588,81.298,192.9,459.75
3,93.961,13.774,29.185,65.028,150.67,349.93
3.1,73.642,11.543,23.92,52.026,117.56,266.56
3.2,57.759,9.6819,19.609,41.642,91.679,203.3
3.3,45.335,8.1353,16.076,33.295,71.611,154.97
3.4,35.609,6.8204,13.184,26.639,55.916,118.06
3.5,27.99,5.715,10.798,21.322,43.665,90.208
3.6,22.018,4.7797,8.8488,17.063,34.093,68.934
3.7,17.332,3.9941,7.2524,13.641,26.655,52.74
3.8,13.654,3.3461,5.9337,10.918,20.861,40.381
3.9,10.764,2.7948,4.8522,8.734,16.308,30.863
4,8.4927,2.3276,3.9675,6.9867,12.748,23.585
4.1,6.7053,1.939,3.2412,5.5864,9.981,18.087
4.2,5.2981,1.6127,2.6503,4.4727,7.8234,13.899
4.3,4.1894,1.3427,2.1655,3.5781,6.1229,10.646
4.4,3.3151,1.1153,1.767,2.863,4.7969,8.1839
4.5,2.6253,0.92304,1.4411,2.2922,3.7604,6.2818
4.6,2.0805,0.7627,1.1739,1.8342,2.9539,4.8336
4.7,1.6501,0.62877,0.95448,1.4691,2.3205,3.7244
